nodes	snp_model	atac_model	methyl_model	rna_model	protein_model
DBR1	0.551186454354779	0	0.348977902697555	0.00254537683593401	0
TOPBP1	0.238827219053225	0	0.141457257126498	0.00748111320261122	0
DNAJC13	0.8	0	0.670863845843651	0.105496129830802	0.0154863945945077
GPR87	0.50487247933302	0	0	0	0
BARD1	4.95398634058636	0	0.116392909390353	0.000939666028627444	0
MSTN	3.58350763061701	0	0	0	0
ASNSD1	0	0	0.625006290215791	0.0340962209319487	0
METTL5	1.13466875659067	0	0.966722786920594	0.00105815902238696	0
PPIG	1.32606185534224	0	0.223719442508535	0.0292622320559352	0
HECW2	1.77464873624784	0	0.200194329226569	0.443632778333396	0
CRYGB	1.33613718148816	0	0.24507570340651	0	0
CHRNA1	0.780617997398389	0	0	0	0
WDR12	0.101172650495528	0	0.0280424891004099	0.109222580563806	0
ITGAV	0.340702938962379	0	0.419052011152892	0.0565726027571634	0.0196405813540682
SLC40A1	1.1876782613099	0	0.0934401676413415	0.22024095778481	0
COL8A1	2.30498250474285	0	0.361771453182318	0	0
DIRC2	0	0	0.0712396884358768	0.0110747888462043	0
GUCA1C	1.09682009631139	0	0.0282948317789757	0	0
CCDC54	1.0022587931531	0	0	0	0
COX17	0.0488250288655017	0	0.416093561465628	0.00127939537628514	0
WBP11	0.00430930738081417	0	0.0265973575695812	0.0100212443018845	0
GUCY2C	0.10632320217311	0	0.044089354348002	0	0
EPYC	0.180311599761793	0	0.0249167139107383	0	0
TSPAN11	1.25490898867281	0	0.227729702842272	0.0468939793556083	0
TRHDE	2.58186959857076	0	0.137757989567844	0	0
OSBPL8	4.22701854965504	0	0.318021762809573	0.0013335513833589	0.185103824250353
SLC16A7	1.29850167090394	0	0.644139549369849	0.0395815351161251	0
ASUN	0	8.71455157005729e-05	0	0.143251909923666	0
GYS2	0.185936627486518	0	0.417387868856878	0	0
SLCO1B3	0.6259059864969	0	0.272914004895754	0	0
ABCC9	0.521309246427686	0	0.443241522793222	0	0
SYT1	1.92081875395238	0.163055745162188	0.135124057839505	0.267922958153877	0
HAL	0.288498559618868	0	0.134306758743632	0.146226233936629	0
CDK17	1.2856153115568	0	0.302262713879696	0.101895149204588	0
TMCC3	1.84555877579269	0	0.24954799704958	0.104881471835109	0
IRAK3	0.978558006070426	0	0.0814470067072232	0.00576110731897264	0
TMEM5	0	0	0	0.00927192176241827	0
MNAT1	0.227454494336405	0	0.0767826210249024	0.0636544817005956	0
TRMT5	0.738048961008501	0	0	0.0891866776434207	0
C12orf4	0.648553144574356	0	0.195707277117353	0.0171512602251456	0
CCND2	3.47828031567868	0.0149338895817033	0.177681073095225	1.07293891500537	0
RAB21	0.313727247168203	0	0.495926666426423	0.00318800569807419	0.102702091535916
LYZ	0.576736118661023	0	0.162760947971901	0.0313530279283484	0
FAM189A1	1.32	0.900262639024061	0.55241542369834	0	0
LIPG	2.22914798835786	0.00632017292304702	0.255291757115311	0	0
TGDS	0.181963595469124	0	0.206553488598583	0.0032813913469577	0
PSMC1	0.941181741504608	0	0.437911584136103	0.0853808961639212	0.00414720819491339
GALC	2.03922710659332	0.32564769781694	0.356505345860181	0.223854915149873	0.207748181141279
PPWD1	0.107520400420209	0	0.0805067221518684	0.0049027853781203	0
PEBP1	0.136779586694917	0	0.0170940363522	0.00530946876315579	0.00560936012405359
C12orf49	0	0	0.0694025251900345	0.00680946767060542	0
MOCOS	1.47768028184341	0	0.00766044061239442	0.00264354651921762	0
ZNF24	0.241717615732474	0.159462199416343	0.117744512843859	0.00209034604728027	0
PZP	5.0808242149204	0.186291850231482	0.184312474207101	0.0233787928912856	0
CLEC2D	1.08523785881105	1.04852883660161	0.23625911149566	0.478769154417008	0
LRP6	0.345562092600334	0.0836915050935538	0.310406568065418	0.00562917407379351	0
LMNB1	0.741943203862238	0	0.146173063914939	0.000377484759054355	0.00417420456139531
SNCAIP	0.558196173281319	0	0.265130222607566	1.50927319621392	0
SNX24	0.100851936811966	0	0.35203909831484	0.111940428380315	0.00744632691553459
HS3ST2	2.70217436759256	0.196008874016859	0.220046274122219	1.3343665657713e-05	0
REXO5	0	0	0	0	0
XYLT1	2.28431811792051	0.0149550089274814	0.82103709308079	0.00122018148939569	0
DNAH3	0.776841040236948	0.121486145218781	0.290587475832157	0	0
GDE1	0.397940008672038	0.0432231200802788	0.343954947986867	0.00492396574860186	0
NUP133	0.138714994489862	0	0.250464782567913	0.00757881561945018	0.0041545312327722
NUAK1	3.14050949081405	0	0.53621577925705	0.784213705865531	0
VWF	2.06550154875643	0	0.300387501026071	0.0318925160936702	0
LPCAT3	0.129539482779902	0.176775662518468	0	0.00394509465775416	0.0477348554662282
HEXB	1.26804185367615	0	0.119408257185915	0.0889683477226676	0.0035059427884834
UBE2K	2.32060824684891	0.25443046505584	0.158518764139336	0.00339032814908826	0.00905858814178356
LIAS	0	0.158716016357418	0.0505083540478793	0.00124206421229987	0
N4BP2	0.469610023277377	0.241254657602629	0.0921576312850392	0.00797576971442452	0
KLF3	0.508061876866141	0	0.207524969321082	0.0341619796688514	0
TBC1D1	1.58502665202918	0	0.847386326357367	0.0187419414400055	0
RSBN1	0.468370798439033	0.00784937912315559	0.268448525619574	0.385754912912931	0
CASQ2	0.644573127766663	0.0218550443112993	0.18680225620749	0	0
PPP2R5A	0.288498559618868	0.0689076109732048	0.150041082560274	0.0114145592326447	0.108402540298968
TRAF5	0.538685755035208	0.0956858293485506	0.690577144492664	0.113389560735599	0
PPP2R3C	0.238933534873852	0	0.0275653146453684	0.00327078652107053	0
PSMA6	0.63670401387526	1.65341660600436	0	0.00283047302445613	0.161438764837562
MAN2A1	0.768484767889586	0	0.410127704039506	0.0140669719996531	0.0245525368268137
EPB41L4A	3.05082373209205	0	1.34099425211315	0.0458133933191192	0
ENOX1	2.78080794648264	0.121351902419478	0.324147488257092	0.0048374822331012	0
USP22	0.56027793321237	0.22854394718355	0.849315566562234	0.0111776490185149	0
B9D1	0.341548785728705	0	0.461237794953211	0.00695425963976106	0
SPECC1	0.659126992755455	0.0231181456066398	0.359774366468944	0.788339511526324	0
MSMO1	0.510617731185926	0	0.571478640600319	0.0370552832934748	0
CLCN3	0.354422659077265	0	0.652477926164592	0.0391544819601664	0
VPS13C	0.46971758427247	1.74914974561292	0.125239800232302	0.000437846688980359	0.360241847855407
ICE2	0.172719310373202	0	0.121600369702104	0.00155285250665592	0
RORA	2.33110504849113	0	0.60669346019013	1.3192444390477	0
GPATCH2L	0.593543321678572	0	0.468813397883616	0.0650522955309187	0
SNW1	0.806743876659998	0	0	0.0105255124097096	0.419038069832261
POMT2	0.198970004336019	0	0.344193925068347	0.226502133938867	0
MIB1	0.227965977824862	0.230489606552053	0.33932754844952	0.0086403313914282	0
TMEM260	0.613365836826691	0.744156803089417	0.508892392384309	0.000106508004776501	0
AP5M1	1.05074197856439	0	0.0584793002035067	0.00384037793086687	0
ZNF430	0.305182983699436	0	0.0720492150664206	8.44517060354489e-05	0
IPO5	1.29583100663072	0	0.282014696753857	0.162099984860211	0.318628323007571
PALB2	0.0119186407719209	0	0.0710517838683634	0.228346645022941	0
KIAA0556	0	0.0660267024755634	0.319960567103386	0.006885679937493	0
DSG2	0.596081769619585	0	0.0893296006554758	0.397001761754105	0
NOL4	0.875476195653273	0.0151977235913355	0.450651163775846	0	0
RNF138	0.223123952983822	0.00762401796106152	0.0121544289775094	0.0251093763566814	0
LPIN2	0.659126992755455	0	0.131585185162298	0.000430063939455462	0
NDC80	0.708845318154531	0	0.0938942016704907	0.155635622895921	0
THOC1	1.90203198243502	0.229049811261495	0.0507446589164909	0.000939888812763424	0
USP14	0.75108718379628	0	0.67909043808272	0.112487506697233	0.016563015689763
HERC2	0.382022408325156	0.490154130377113	0.376051726980482	2.91087358523734e-05	0
SLC7A5	0.521309246427686	0	0.274759149031326	0.00107224230288883	0
CYBA	0.4	0	0.269075880867165	0.027313984148979	0.000858427534156181
ARL1	3.23957751657679	0	0.458580504185813	0.0292931979585804	0
UTP20	2.12464342730285	0.244728996966586	0.44489875233847	0.0436184481897685	0
COX10	2.62123546237185	0	0.323524645683548	0.00408794480171433	0
TTC19	0.478808988175833	0	0.090314535529137	0.00122374679626762	0
TNFRSF13B	0.396914219114568	0	0.131901177676789	0.672106574741776	0
GPR133	0	0	0	0	0
RIMBP2	1.09486668975285	0	0.53108276587703	0	0
BFAR	0.777498603978429	0	0.265861462598857	0.0023875098531993	0
KPNA3	0.648714471651263	0	0.0585041201234121	0.081412394431098	0.145681327718655
MPP5	0.25243623966651	0	0.14762297965237	0.000207130224642365	0
CDK2AP1	0.85406308276178	0	0.189215728519279	0.0568525346214814	0
SCARB1	1.21830299622427	0	0.378867406120331	0.319360601919274	0.00197215951242689
C14orf166	0	0	0	0.00513477063986116	0
SLC6A4	0.729563496377728	0	0.120939678341319	0.0481606992527427	0
UTP6	1.16749108729376	0	0.368623327095625	0.152555190745037	0
PSMD11	0.0731074559755159	0	0.11915324549406	0.0179119884291024	0.00843050208254127
BLMH	0.460304123424456	0	0.0683090547998889	0.0195085683550496	0.00589348146806558
TAOK1	0.361922237061067	0	0.117208456966408	0.011303377995485	0.0182680508247119
BTBD1	0.577779563447624	0	0	0.00082940957750886	0
CUX2	9.56222983369181	0	0.557763313947959	0.211053108054587	0
LHX5	0.977567532854655	0.000108395203383552	0.291780037246879	0	0
ALDH2	0.0802818720531094	0	0.104351791054914	0.0259158967898291	0.238176447
ERP29	0	0	0.0582015324033416	0.00460855753571865	0.0925647759187399
ANKRD13A	1.66057657115049	0.0810495206834025	0.442196482601377	0.000200019199052214	0
NAA25	0.309894379144197	0.0456384621315034	0.341443797984559	0.00433209224404429	0.328554183073355
ZFAND6	1.21587391888051	0.00704159730534692	0.252914897094419	0.00591244720194762	0
CHRNB4	0.671025120389242	0	0.0629532978804019	0	0
MESDC2	0	0	0	0.000392195703146568	0
CDH1	0.564309941756817	0	0.330385387774261	0.101228007072099	0
AARS	0	0	0.256953336441133	0.00722953271547124	0
VAC14	1.90203198243502	0	0.405541797254635	0.00838110111040696	9.42209815700836e-05
TANGO6	0.624114006770213	0	0.191668791364108	0.00153122541604998	0
ARG2	0.8	0	0.348220974130128	9.13505113163299e-05	0
TM9SF1	0.101722691592567	0	0	0.000133774470483729	0.0901074825606011
IL17B	0.329563496377727	0	0.251622130491484	0	0
NDST1	0.489279003035213	0	0.33790547994421	0.0529908592533328	0
PDGFRB	0.210108201691595	0	0.249007872147005	0.509839072959283	0
FAT2	0.350021922601446	0	0.088034651360155	0.0014863183850091	0
CYSTM1	0.126064921014957	0	0.332259028171572	0.0252726731126584	0.747331458434249
PFDN1	0.16944517631652	0	0.525067209219412	0.00144995011993631	0
ANAPC5	0.183109790219662	0	0.333274038340175	0.0228154919985811	0
CYP46A1	1.01408499214163	0	0.211579657940181	0	0
GNB5	3.58350763061701	0	0.520600632571245	0.365562634565532	0
MYO5C	0.773283225554197	0	0.344174666395817	0.0914462062363698	0
AP4E1	0.0193820026016113	0	0.0986997939978351	0.070564355517142	0
MAPK6	0.676133789111582	0	0.0722691707121406	0.000738059528595274	0
SPPL2A	0.618716305134565	0.00139891570769261	0.343378196423876	0.0168218534687263	0.0328214681009515
GLCE	0.620239653385214	0.0680019613139951	0.212274104462933	0.0146444957844143	0
SPG11	1.6443350238481	0.368813314531835	0.178043443755674	0.000319058369799646	0
SLC30A4	0	0	0	0.0578909197874292	0
EIF3J	0.676639386713572	0	0.03530769556167	0.0338162827266131	0
PTPLAD1	0	0	0	0	0
APH1B	0.61083498534957	0	0.146289052196757	0.00202529007300487	0
AAGAB	0.828736878557138	0	0.138525551805694	0.014951564288458	0
TIPIN	1.02796475807042	0	0.116461229657834	0.0369834097650861	0
CILP	0.655248662476029	0	0.092715129983793	0.0200356477457233	0
TRIP4	0.0665546248849069	0	0.0847803009825857	0.00299639432351465	0
PARP16	0	1.83806628568837e-05	0.186405103648868	0.0100260278117844	0
SNX1	0	0	0.137603475806421	0.0653201400730667	0.1119855641017
RAB11A	1.32284749045147	0.817010808927367	0.154264411222254	0.11857392946801	0
DAPK2	0.209151498112135	0.00769222340075306	0.305956637675104	1.48965253714786	0
SLC24A1	0.157957196047879	0	0.160722524968191	0.00908078416835376	0
LACTB	0.76688585187342	0	0.129874072553691	0.00107745540229577	0.136559083160651
CCNT1	0	0.516636438354913	0.226877480930569	0.00176706639242517	0
HCN4	1.54321263636429	0.931960128446594	0.280876195024431	0	0
SEMA7A	0.671025120389242	0.245805087775749	0.324361264361408	0.0472120695115594	0
LOXL1	0.372363747448347	0	0.188300437450647	0.28005237276402	0
FLT4	0.951015991217509	0	0.296254852144497	0.946191902644617	0
FAF2	4.7164029847167	0	0.412449518462536	0.0335885101360087	0.013084741186656
TUBGCP3	0.33889035263304	0.172064759842067	0.396184885826724	0.0427028091381486	0
RBM25	0.859450589713836	0	0.271097672516007	0.000849462269819092	1.28026458593797
LTBP2	0.661168860903449	0	0.368306270451349	0.0998905078231258	0
VSX2	0.819918926652248	0	1.28439001320795	0	0
SERPINA10	0.733490195184032	0	0.215666981606297	0	0
SPAG9	1.62561127296784	0	0.149886730442762	0.01015503214033	0.0339538797610672
SGCA	0.0488250288655017	0	0.304983938545962	0	0
MARS	0	0	0.18187581457929	0.0150071351521349	0
ATP5B	0	0	0	0.107954415957268	0
RBMS2	0.319136081991204	0.073451447700268	0.145389659075295	0.00325583920846417	0
IKZF4	0.131160856825713	0	0.0933496816422028	0.00493403904520128	0
PIK3C3	1.02938922198905	0.0752775682584991	0.153672025221421	9.16820322432993e-05	0.00628315250878475
MEOX2	0.969775209365801	0	0.158971129194384	0	0
PHF3	0.531633988615898	0	0.226552323094249	0.024973759004122	0
ATF1	6.69288195105	0	0.31704806445404	0.0197976999841441	0
MMD	1.2333103967099	0	0.117722336859133	0.112727973899359	0
TSPAN13	0.797450982923847	0	0.150119062377755	0.214748397740768	0
RAB27B	0.933992869835011	0	0.221439933079187	0.719945898476222	0
ZDHHC2	0.63670401387526	0	0.0715152571834685	0.00732114112733554	0
MSR1	1.47768028184341	0.0202146467035786	1.57014811492142	0.0139417531577643	0.0574650512634137
MTUS1	0.96	1.53881429150421	0.811948770871919	0.0381353487037055	0
EFCAB1	1.35654732351381	0	0.14480882593456	0	0
MCM4	0.143506506287227	0	0.380614933646687	0.101151122972712	0
ERICH1	1.01290062934761	0	0.582542720431275	0.0372863214479002	0
MYOM2	4.76848039204628	0	0.587259781286191	0.00168559480511827	0
TWSG1	1.0105882494629	0	0.569829038109169	0.000977503358426987	0
ANKRD12	0.313727247168203	0	0.216544637087792	0.03998540397912	0
CEP76	0.064047620632357	0	0	0.00733402173070734	0
RBL2	0.36832750158095	0	0.590637853797943	0.110662978087705	0
LPCAT2	0.17333498164396	0	0.127010115272866	0.0645688178036815	0.150364021021371
CACNG4	1.75082373209205	0	0.279818595683906	0	0
WIPI1	0.301029995663981	0	0	0.00128989258643108	0
WDR59	0.548455006504028	0.000685722785651792	0.377730179639852	0.0703772779494134	0
MTFR1	1.13599224260823	0	0.154432862110514	0.024730190062098	0
CDH19	0.797450982923847	0	0.144483471204808	0	0
SMAD7	1.22932400252952	0	0.305753205388871	0.0754330627172054	0
SMAD2	3.31869455925511	0	0.173800602784301	8.15958949300209e-05	0.477597801659404
DNAJB6	9.52398693738744	0	0.560722143968341	0.000471126874145196	0.00985016485022921
VIPR2	2.39176003468815	0	0.490970989208727	0.00803014100416341	0
KCNH2	2.49648584102817	0	0.870538977555692	0.0923826527078436	0
RHEB	1.07035110273169	0	1.03906522570887	0.00440839623046824	0
SMARCD3	1.20760831050175	0	0.198233825253536	0.00224788864813111	0
KMT2C	1.39073287833854	0	0.370636926697764	0.00847851797256129	0
PSMB1	5.80851936811966	0	0.262703159882806	0.0415993489968192	0.185880625682326
ADNP2	0.433237161607347	0	0.514452298045053	0.00140481342429191	0
CRISPLD1	0.704667896211754	0	0.13421605471381	0	0
TRPA1	1.7627465833576	0	0	0.0868691341900898	0
CSPP1	0.36056345410967	0	0.193005187988664	0.0218270109538544	0
TRAM1	0.30782043144869	0	0.0661438905021864	0.00933294200724189	0.0077127975426734
ARFGEF1	1.71815793111961	0	0.199020365885888	0.0152709162354839	0
ANXA13	2.30991599877234	0	0.121742632067081	0	0
TMED2	0.0535212480354063	0	0	0.16389520367474	0.0464811788544429
RIMS2	1.61537319125352	0	0.3563867831333	0.378839478028687	0
YY1	0.636349508789602	0.0269642310678962	0.19784826757501	0.000108376780697759	0
RCOR1	0.850269115492463	0	0.486005425395778	0.00501823528283969	0
MOB3B	0.862746583357597	0	0.335822807360836	0.00391065810232156	0
ZNF175	0.76688585187342	0	0.381276883370878	0.00118231647485889	0
CD33	0.803093173994896	0	0.0578762507986258	0.351639967792246	0.00960920119752023
PIH1D1	0.173099135771321	0	0.148083071964106	0.0140224512100713	0
SCPEP1	0.729677876089113	0	0.268845627015284	0.0356568799026404	0.0374765678474654
LPO	1.05175897574329	0	0.395483508499922	0	0
VMP1	0.0415216621003492	0	0.415756226927341	0.0190459608506929	0.152866861609602
PRR11	0.00581460078048339	0	0.184946995923526	0.0448087721692966	0
TRIM37	0.38100435850806	0	0.0597633714799469	0.0200816310740911	0
PKMYT1	0.0413586195598816	0	0.273259270125073	0.195394667545016	0
LMF1	0.494345244566591	0	0.530213047638959	0.0646572379459102	0
NUBP2	0.931705181194669	0	0	0.0301316555249828	0
PKD1	0	0	0.0996125379923903	0.0048727925539835	0
RAB11FIP3	0.396914219114568	0	0.341295765214722	0.0017827723819462	0
TCEB2	0	0	0	8.74069929250401e-06	0
CHTF18	0.0567993312730402	0	0.140888003518032	0.00249086768347194	0
RHBDF1	0.0214670164989233	0	0.166820937820217	0.291590661164953	0
TELO2	0.108867004769621	0	0.141046389944216	0.0780164965173417	0
AXIN1	1.38721614328026	0	0.720522867396038	0.0540119050534842	0
RPE65	0.618910230867639	0	0.159343868446209	0	0
IL12RB2	0.797450982923847	0.033241353728301	0.135543752758202	0.973557009839617	0
SLC1A1	0.896910013008057	0	0.193429886006083	1.68834913606809	0
FAM86B2	0	0	0	0	0
GLIS2	0.360623199523586	0	0.0947567292555312	0.00841305103945118	0
CREBBP	0.351015991217509	0	0.873517493493454	0.0595865202035355	0
MGRN1	1.26760624017703	0	0.375662340865559	0.00305799491883226	0
ALG1	4.817870785947	0	1.55092421168332	0.0605961827288655	0
DNAJA3	0.0962972120244225	0	0.145350728450486	0.00654779391354647	0.00345608833228307
N4BP1	0.819918926652248	0	0.193903982008666	0.0327991972912148	0
WSB1	0.460409376976188	0.254889674384971	0.182596610933415	0.00295214945933425	0
TRAF4	0.136779586694917	0	0.0339120878466394	0.177318242511374	0
RGS9	1.45494233003497	1.21386171821459	0.320040651842943	0.355834094627256	0
ITGA2B	0.479303657420888	0	0.302219562406878	0.019476307939655	0
DHX8	1.61537319125352	0	0.424407448604257	0.00131313905727025	0
SLC4A1	2.43405706908611	0	0.232408882510357	0	0
KANSL1	0.567813462703393	0	0.793460267871576	0.02309491836878	0
CRISPLD2	1.29710628914871	0	0.406296244580413	0.0273975255055169	0
FOXF1	1.10733526547561	0.256485500782508	0.293442741325921	0	0
COTL1	1.43179827593301	0	0.330073630870368	0.239835478698296	0.102581670168523
MLYCD	0.517647950014559	0	0.148489787827712	0.000984096438471099	0
METTL2B	1.52610275648893	0	0	0.0169009080840467	0
SMURF2	0.502182402701225	0.0159704324393674	0.150773457635337	0.000948737701277288	0
GLP2R	0.257829251106665	0	1.13174737123203	0	0
DNAH9	5.80262111414478	0	0.421670694216765	0	0
CHD5	1.08684747945157	0.0802492919472804	0.31295154745811	0.0141033931464864	0
ERP44	0.354422659077265	0	0.303312421205885	0.0229549375983929	0
INVS	0.4	0	0.616747057750255	0.0426040086789331	0
GINS1	0.974642396979416	0	0.151750464274292	0.185128634201552	0
SLC12A2	1.35777447554915	0	0.186598180934846	0.0587628129281417	0
SLC27A6	0.678460968161414	0	0.343016436736599	0	0
RNF167	0.00362121726544447	0	0.0682060971849129	0.000617216245954941	0
PITPNM3	0.9	0	0.463277443462558	0.307268489437569	0
ISM1	0.255308865592963	0	1.30768791231915	0	0
GNAO1	7.0099650094857	0.00249331388634533	0.389136518580355	0.901786627082764	0
CFAP20	0.230545430366876	0.0125341696805184	0.0430458952002422	0.133445226035439	0
CSNK2A2	0.288498559618868	0.177883767580965	0.0947372946440081	0.0010330761313203	0.00172220406640046
